43,0001-01-01 00:00:00.000,FMT,208,19,RCO2,QHHHH,TimeUS,C15,C16,C17,C18,,,,,,,,,,,
44,0001-01-01 00:00:00.000,FMT,209,39,RCO3,QHHHHHHHHHHHHHH,TimeUS,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,
45,0001-01-01 00:00:00.000,FMT,63,19,RSSI,Qff,TimeUS,RXRSSI,RXLQ,,,,,,,,,,,,,
46,0001-01-01 00:00:00.000,FMT,65,24,BARD,QBfff,TimeUS,I,DynPrX,DynPrY,DynPrZ,,,,,,,,,,,
47,0001-01-01 00:00:00.000,FMT,66,25,CANF,QBIBBBBBBBBB,TimeUS,Bus,Id,DLC,B0,B1,B2,B3,B4,B5,B6,B7,,,,
48,0001-01-01 00:00:00.000,FMT,67,81,CAFD,QBIBQQQQQQQQ,TimeUS,Bus,Id,DLC,D0,D1,D2,D3,D4,D5,D6,D7,,,,
49,0001-01-01 00:00:00.000,FMT,197,50,PL,QBBfffffffIIB,TimeUS,Heal,TAcq,pX,pY,vX,vY,mX,mY,mZ,LastMeasMS,EKFOutl,Est,,,
50,0001-01-01 00:00:00.000,FMT,68,24,POWR,QffHHB,TimeUS,Vcc,VServo,Flags,AccFlags,Safety,,,,,,,,,,
51,0001-01-01 00:00:00.000,FMT,69,27,MCU,Qffff,TimeUS,MTemp,MVolt,MVmin,MVmax,,,,,,,,,,,
52,0001-01-01 00:00:00.000,FMT,93,46,CMD,QHHHffffLLfB,TimeUS,CTot,CNum,CId,Prm1,Prm2,Prm3,Prm4,Lat,Lng,Alt,Frame,,,,
53,0001-01-01 00:00:00.000,FMT,92,46,MISE,QHHHffffLLfB,TimeUS,CTot,CNum,CId,Prm1,Prm2,Prm3,Prm4,Lat,Lng,Alt,Frame,,,,
54,0001-01-01 00:00:00.000,FMT,79,20,RAD,QBBBBBHH,TimeUS,RSSI,RemRSSI,TxBuf,Noise,RemNoise,RxErrors,Fixed,,,,,,,,
55,0001-01-01 00:00:00.000,FMT,81,46,CAM,QBHIHLLeeeccC,TimeUS,I,Img,GPSTime,GPSWeek,Lat,Lng,Alt,RelAlt,GPSAlt,R,P,Y,,,
56,0001-01-01 00:00:00.000,FMT,82,46,TRIG,QBHIHLLeeeccC,TimeUS,I,Img,GPSTime,GPSWeek,Lat,Lng,Alt,RelAlt,GPSAlt,R,P,Y,,,
57,0001-01-01 00:00:00.000,FMT,83,48,MNT,QBfffffffff,TimeUS,I,DRoll,Roll,DPitch,Pitch,DYawB,YawB,DYawE,YawE,Dist,,,,,
58,0001-01-01 00:00:00.000,FMT,88,41,BAT,QBfffffcfBBB,TimeUS,Inst,Volt,VoltR,Curr,CurrTot,EnrgTot,Temp,Res,RemPct,H,SH,,,,
59,0001-01-01 00:00:00.000,FMT,89,40,BCL,QBfHHHHHHHHHHHH,TimeUS,Instance,Volt,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,
60,0001-01-01 00:00:00.000,FMT,111,35,MAG,QBhhhhhhhhhBI,TimeUS,I,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOX,MOY,MOZ,Health,S,,,
61,0001-01-01 00:00:00.000,FMT,120,14,MODE,QMBB,TimeUS,Mode,ModeNum,Rsn,,,,,,,,,,,,
62,0001-01-01 00:00:00.000,FMT,114,19,RFND,QBfBBb,TimeUS,Instance,Dist,Stat,Orient,Quality,,,,,,,,,,
63,0001-01-01 00:00:00.000,FMT,115,36,DMS,QIIIIBBBBBBBBB,TimeUS,N,Dp,RT,RS,Fa,Fmn,Fmx,Pa,Pmn,Pmx,Sa,Smn,Smx,,
64,0001-01-01 00:00:00.000,FMT,175,41,BCN,QBBfffffff,TimeUS,Health,Cnt,D0,D1,D2,D3,PosX,PosY,PosZ,,,,,,
65,0001-01-01 00:00:00.000,FMT,176,57,PRX,QBBfffffffffff,TimeUS,Layer,He,D0,D45,D90,D135,D180,D225,D270,D315,DUp,CAn,CDis,,
66,0001-01-01 00:00:00.000,FMT,177,44,PRXR,QBffffffff,TimeUS,Layer,D0,D45,D90,D135,D180,D225,D270,D315,,,,,,
67,0001-01-01 00:00:00.000,FMT,180,61,PM,QHHHIIHHIIIIIIQ,TimeUS,LR,NLon,NL,MaxT,Mem,Load,ErrL,InE,ErC,SPIC,I2CC,I2CI,Ex,R,
68,0001-01-01 00:00:00.000,FMT,179,29,SRTL,QBHHBfff,TimeUS,Active,NumPts,MaxPts,Action,N,E,D,,,,,,,,
69,0001-01-01 00:00:00.000,FMT,171,48,OABR,QBBHHHBfLLfLLf,TimeUS,Type,Act,DYaw,Yaw,DP,RChg,Mar,DLt,DLg,DAlt,OLt,OLg,OAlt,,
70,0001-01-01 00:00:00.000,FMT,172,31,OADJ,QBBBBLLLL,TimeUS,State,Err,CurrPoint,TotPoints,DLat,DLng,OALat,OALng,,,,,,,
71,0001-01-01 00:00:00.000,FMT,173,37,SA,QBffffffB,TimeUS,State,DVelX,DVelY,DVelZ,MVelX,MVelY,MVelZ,Back,,,,,,,
72,0001-01-01 00:00:00.000,FMT,174,21,OAVG,QBBLL,TimeUS,version,point_num,Lat,Lon,,,,,,,,,,,
73,0001-01-01 00:00:00.000,FMT,77,45,SIM,QccCfLLffff,TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng,Q1,Q2,Q3,Q4,,,,,
74,0001-01-01 00:00:00.000,FMT,84,38,TERR,QBLLHffHHf,TimeUS,Status,Lat,Lng,Spacing,TerrH,CHeight,Pending,Loaded,ROfs,,,,,,
75,0001-01-01 00:00:00.000,FMT,86,40,ESC,QBffffcfcf,TimeUS,Instance,RPM,RawRPM,Volt,Curr,Temp,CTot,MotTemp,Err,,,,,,
76,0001-01-01 00:00:00.000,FMT,87,15,EDT2,QBBBB,TimeUS,Instance,Stress,MaxStress,Status,,,,,,,,,,,
77,0001-01-01 00:00:00.000,FMT,85,46,CSRV,QBfffBfffffB,TimeUS,Id,Pos,Force,Speed,Pow,PosCmd,V,A,MotT,PCBT,Err,,,,
78,0001-01-01 00:00:00.000,FMT,103,52,PIDR,QffffffffffB,TimeUS,Tar,Act,Err,P,I,D,FF,DFF,Dmod,SRate,Flags,,,,
79,0001-01-01 00:00:00.000,FMT,104,52,PIDP,QffffffffffB,TimeUS,Tar,Act,Err,P,I,D,FF,DFF,Dmod,SRate,Flags,,,,
80,0001-01-01 00:00:00.000,FMT,105,52,PIDY,QffffffffffB,TimeUS,Tar,Act,Err,P,I,D,FF,DFF,Dmod,SRate,Flags,,,,
81,0001-01-01 00:00:00.000,FMT,106,52,PIDA,QffffffffffB,TimeUS,Tar,Act,Err,P,I,D,FF,DFF,Dmod,SRate,Flags,,,,
82,0001-01-01 00:00:00.000,FMT,107,52,PIDS,QffffffffffB,TimeUS,Tar,Act,Err,P,I,D,FF,DFF,Dmod,SRate,Flags,,,,
83,0001-01-01 00:00:00.000,FMT,108,52,PIDN,QffffffffffB,TimeUS,Tar,Act,Err,P,I,D,FF,DFF,Dmod,SRate,Flags,,,,
84,0001-01-01 00:00:00.000,FMT,109,52,PIDE,QffffffffffB,TimeUS,Tar,Act,Err,P,I,D,FF,DFF,Dmod,SRate,Flags,,,,
85,0001-01-01 00:00:00.000,FMT,110,56,DSTL,QBfLLeccfeffff,TimeUS,Stg,THdg,Lat,Lng,Alt,XT,Travel,L1I,Loiter,Des,P,I,D,,
86,0001-01-01 00:00:00.000,FMT,162,32,ACC,QBQfff,TimeUS,I,SampleUS,AccX,AccY,AccZ,,,,,,,,,,
87,0001-01-01 00:00:00.000,FMT,163,32,GYR,QBQfff,TimeUS,I,SampleUS,GyrX,GyrY,GyrZ,,,,,,,,,,
88,0001-01-01 00:00:00.000,FMT,165,31,ISBH,QHBBHHQf,TimeUS,N,type,instance,mul,smp_cnt,SampleUS,smp_rate,,,,,,,,
89,0001-01-01 00:00:00.000,FMT,166,207,ISBD,QHHaaa,TimeUS,N,seqno,x,y,z,,,,,,,,,,
90,0001-01-01 00:00:00.000,FMT,129,15,RFRH,QI,TimeUS,TF,,,,,,,,,,,,,,
91,0001-01-01 00:00:00.000,FMT,130,5,RFRF,BB,FTypes,Slow,,,,,,,,,,,,,,
92,0001-01-01 00:00:00.000,FMT,138,38,RFRN,IIIfIfffBBB,HLat,HLon,HAlt,E2T,AM,TX,TY,TZ,VC,EKT,Flags,,,,,
93,0001-01-01 00:00:00.000,FMT,131,4,REV2,B,Event,,,,,,,,,,,,,,,
94,0001-01-01 00:00:00.000,FMT,132,15,RSO2,III,Lat,Lon,Alt,,,,,,,,,,,,,
95,0001-01-01 00:00:00.000,FMT,133,11,RWA2,ff,Airspeed,uncertainty,,,,,,,,,,,,,,
96,0001-01-01 00:00:00.000,FMT,134,4,REV3,B,Event,,,,,,,,,,,,,,,
97,0001-01-01 00:00:00.000,FMT,135,15,RSO3,III,Lat,Lon,Alt,,,,,,,,,,,,,
98,0001-01-01 00:00:00.000,FMT,136,11,RWA3,ff,Airspeed,Uncertainty,,,,,,,,,,,,,,
99,0001-01-01 00:00:00.000,FMT,137,16,REY3,ffIB,yawangle,yawangleerr,timestamp_ms,type,,,,,,,,,,,,
100,0001-01-01 00:00:00.000,FMT,139,13,RISH,HBBfBB,LR,PG,PA,LD,AC,GC,,,,,,,,,,
101,0001-01-01 00:00:00.000,FMT,140,37,RISI,ffffffffBB,DVX,DVY,DVZ,DAX,DAY,DAZ,DVDT,DADT,Flags,I,,,,,,
102,0001-01-01 00:00:00.000,FMT,148,5,RASH,BB,Primary,NumInst,,,,,,,,,,,,,,
103,0001-01-01 00:00:00.000,FMT,149,14,RASI,fIBBB,pd,UpdateMS,H,Use,I,,,,,,,,,,,
104,0001-01-01 00:00:00.000,FMT,141,5,RBRH,BB,Primary,NumInst,,,,,,,,,,,,,,
105,0001-01-01 00:00:00.000,FMT,142,13,RBRI,IfBB,LastUpdate,Alt,H,I,,,,,,,,,,,,
106,0001-01-01 00:00:00.000,FMT,143,12,RRNH,ffB,GCl,MaxD,NumSensors,,,,,,,,,,,,,
107,0001-01-01 00:00:00.000,FMT,144,22,RRNI,ffffBBB,PX,PY,PZ,Dist,Orient,Status,I,,,,,,,,,
108,0001-01-01 00:00:00.000,FMT,145,5,RGPH,BB,NumInst,Primary,,,,,,,,,,,,,,
109,0001-01-01 00:00:00.000,FMT,146,23,RGPI,ffffBBBB,OX,OY,OZ,Lg,Flags,Stat,NSats,I,,,,,,,,
110,0001-01-01 00:00:00.000,FMT,147,58,RGPJ,IffffffIiiiffHB,TS,VX,VY,VZ,SA,Y,YA,YT,Lat,Lon,Alt,HA,VA,HD,I,
111,0001-01-01 00:00:00.000,FMT,153,14,RMGH,fBBBBBBB,Dec,Avail,NumInst,AutoDec,NumEna,LOE,C,FUsable,,,,,,,,
