99,0001-01-01 00:00:00.000,FMT,77,45,SIM,QccCfLLffff,TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng,Q1,Q2,Q3,Q4,,,,,
100,0001-01-01 00:04:31.604,FMTU,271604648,77,sddhmDU----,FBBB0GG0000,,,,,,,,,,,,,,,,
101,0001-01-01 00:04:31.604,SIM,271604648,0,0,359.99,587.1,-35.3632623,149.1652375,1,0,0,-8.64E-06,,,,,,,,,
102,0001-01-01 00:00:00.000,FMT,60,39,RCIN,QHHHHHHHHHHHHHH,TimeUS,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,
103,0001-01-01 00:04:31.604,FMTU,271604648,60,sYYYYYYYYYYYYYY,F--------------,,,,,,,,,,,,,,,,
104,0001-01-01 00:04:31.604,RCIN,271604648,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,,,,,
105,0001-01-01 00:00:00.000,FMT,61,18,RCI2,QHHHB,TimeUS,C15,C16,OMask,Flags,,,,,,,,,,,
106,0001-01-01 00:04:31.604,FMTU,271604648,61,sYY--,F----,,,,,,,,,,,,,,,,
107,0001-01-01 00:04:31.604,RCI2,271604648,0,0,0,1,,,,,,,,,,,,,,,
108,0001-01-01 00:00:00.000,FMT,62,39,RCOU,QHHHHHHHHHHHHHH,TimeUS,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,
109,0001-01-01 00:04:31.604,FMTU,271604648,62,sYYYYYYYYYYYYYY,F--------------,,,,,,,,,,,,,,,,
110,0001-01-01 00:04:31.604,RCOU,271604648,1497,1721,1000,1499,0,0,0,0,0,0,0,0,0,0,,,,,
111,0001-01-01 00:00:00.000,FMT,208,19,RCO2,QHHHH,TimeUS,C15,C16,C17,C18,,,,,,,,,,,
112,0001-01-01 00:04:31.604,FMTU,271604648,208,sYYYY,F----,,,,,,,,,,,,,,,,
113,0001-01-01 00:04:31.604,RCO2,271604648,0,0,1000,1000,,,,,,,,,,,,,,,
114,0001-01-01 00:00:00.000,FMT,9,39,AETR,Qfffffff,TimeUS,Ail,Elev,Thr,Rudd,Flap,Steer,SS,,,,,,,,
115,0001-01-01 00:04:31.604,FMTU,271604648,9,s-------,F-------,,,,,,,,,,,,,,,,
116,0001-01-01 00:04:31.604,AETR,271604648,-34.26944,2491.523,0,-17,0,-17,2.142857,,,,,,,,,,,,
117,0001-01-01 00:00:00.000,FMT,167,28,VIBE,QBfffI,TimeUS,IMU,VibeX,VibeY,VibeZ,Clip,,,,,,,,,,
118,0001-01-01 00:04:31.604,FMTU,271604648,167,s#ooo-,F-000-,,,,,,,,,,,,,,,,
119,0001-01-01 00:04:31.604,VIBE,271604648,0,0.002521786,0.002721053,0.002983917,0,,,,,,,,,,,,,,
120,0001-01-01 00:04:31.604,VIBE,271604648,1,0.005698229,0.0056085,0.005538336,0,,,,,,,,,,,,,,
121,0001-01-01 00:00:00.000,FMT,117,76,UNIT,QbZ,TimeUS,Id,Label,,,,,,,,,,,,,
122,0001-01-01 00:00:00.000,FMT,118,20,MULT,Qbd,TimeUS,Id,Mult,,,,,,,,,,,,,
123,0001-01-01 00:00:00.000,FMT,32,35,PARM,QNff,TimeUS,Name,Value,Default,,,,,,,,,,,,
124,0001-01-01 00:00:00.000,FMT,94,51,GPS,QBBIHBcLLeffffB,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U,
125,0001-01-01 00:00:00.000,FMT,95,39,GPA,QBCCCCfBIHeHH,TimeUS,I,VDop,HAcc,VAcc,SAcc,YAcc,VV,SMS,Delta,AEl,RTCMFU,RTCMFD,,,
126,0001-01-01 00:00:00.000,FMT,99,22,UBX1,QBHBBHI,TimeUS,Instance,noisePerMS,jamInd,aPower,agcCnt,config,,,,,,,,,
127,0001-01-01 00:00:00.000,FMT,100,16,UBX2,QBbBbB,TimeUS,Instance,ofsI,magI,ofsQ,magQ,,,,,,,,,,
128,0001-01-01 00:00:00.000,FMT,96,42,GRAW,QIHBBddfBbB,TimeUS,WkMS,Week,numSV,sv,cpMes,prMes,doMes,mesQI,cno,lli,,,,,
129,0001-01-01 00:00:00.000,FMT,97,24,GRXH,QdHbBB,TimeUS,rcvTime,week,leapS,numMeas,recStat,,,,,,,,,,
130,0001-01-01 00:00:00.000,FMT,98,41,GRXS,QddfBBBHBBBBB,TimeUS,prMes,cpMes,doMes,gnss,sv,freq,lock,cno,prD,cpD,doD,trk,,,
131,0001-01-01 00:00:00.000,FMT,101,23,SBPH,QIII,TimeUS,CrcError,LastInject,IARhyp,,,,,,,,,,,,
132,0001-01-01 00:00:00.000,FMT,102,23,SBRE,QHIiBB,TimeUS,GWk,GMS,ns_residual,level,quality,,,,,,,,,,
133,0001-01-01 00:00:00.000,FMT,209,39,RCO3,QHHHHHHHHHHHHHH,TimeUS,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,
134,0001-01-01 00:00:00.000,FMT,63,19,RSSI,Qff,TimeUS,RXRSSI,RXLQ,,,,,,,,,,,,,
135,0001-01-01 00:00:00.000,FMT,64,47,BARO,QBfffcfIffBf,TimeUS,I,Alt,AltAMSL,Press,Temp,CRt,SMS,Offset,GndTemp,H,CPress,,,,
136,0001-01-01 00:00:00.000,FMT,65,24,BARD,QBfff,TimeUS,I,DynPrX,DynPrY,DynPrZ,,,,,,,,,,,
137,0001-01-01 00:00:00.000,FMT,66,25,CANF,QBIBBBBBBBBB,TimeUS,Bus,Id,DLC,B0,B1,B2,B3,B4,B5,B6,B7,,,,
138,0001-01-01 00:00:00.000,FMT,67,81,CAFD,QBIBQQQQQQQQ,TimeUS,Bus,Id,DLC,D0,D1,D2,D3,D4,D5,D6,D7,,,,
139,0001-01-01 00:00:00.000,FMT,197,50,PL,QBBfffffffIIB,TimeUS,Heal,TAcq,pX,pY,vX,vY,mX,mY,mZ,LastMeasMS,EKFOutl,Est,,,
140,0001-01-01 00:00:00.000,FMT,68,24,POWR,QffHHB,TimeUS,Vcc,VServo,Flags,AccFlags,Safety,,,,,,,,,,
141,0001-01-01 00:00:00.000,FMT,69,27,MCU,Qffff,TimeUS,MTemp,MVolt,MVmin,MVmax,,,,,,,,,,,
142,0001-01-01 00:00:00.000,FMT,93,46,CMD,QHHHffffLLfB,TimeUS,CTot,CNum,CId,Prm1,Prm2,Prm3,Prm4,Lat,Lng,Alt,Frame,,,,
143,0001-01-01 00:00:00.000,FMT,92,46,MISE,QHHHffffLLfB,TimeUS,CTot,CNum,CId,Prm1,Prm2,Prm3,Prm4,Lat,Lng,Alt,Frame,,,,
144,0001-01-01 00:00:00.000,FMT,79,20,RAD,QBBBBBHH,TimeUS,RSSI,RemRSSI,TxBuf,Noise,RemNoise,RxErrors,Fixed,,,,,,,,
145,0001-01-01 00:00:00.000,FMT,81,46,CAM,QBHIHLLeeeccC,TimeUS,I,Img,GPSTime,GPSWeek,Lat,Lng,Alt,RelAlt,GPSAlt,R,P,Y,,,
146,0001-01-01 00:00:00.000,FMT,82,46,TRIG,QBHIHLLeeeccC,TimeUS,I,Img,GPSTime,GPSWeek,Lat,Lng,Alt,RelAlt,GPSAlt,R,P,Y,,,
147,0001-01-01 00:00:00.000,FMT,83,48,MNT,QBfffffffff,TimeUS,I,DRoll,Roll,DPitch,Pitch,DYawB,YawB,DYawE,YawE,Dist,,,,,
148,0001-01-01 00:00:00.000,FMT,112,41,ARSP,QBffcffBBffB,TimeUS,I,Airspeed,DiffPress,Temp,RawPress,Offset,U,H,Hp,TR,Pri,,,,
149,0001-01-01 00:00:00.000,FMT,88,41,BAT,QBfffffcfBBB,TimeUS,Inst,Volt,VoltR,Curr,CurrTot,EnrgTot,Temp,Res,RemPct,H,SH,,,,
150,0001-01-01 00:00:00.000,FMT,89,40,BCL,QBfHHHHHHHHHHHH,TimeUS,Instance,Volt,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,
